policyholder_id,full_name,date_of_birth,age,gender,state,phone,email,license_years,prior_claims_count,credit_score,marital_status
PH00760,Carlos Johnson,06 May 1974,50,MALE,OH,+1-986-153-0402,daniel806@yahoo.com,14,0,577.0,S
PH00761,Michael Clark,19/05/1958,66,Male,VA,+1-517-930-9406,fatima463@hotmail.com,23,2,718.0,S
PH00762,David Anderson,1966-07-26,58,M,AZ,3153309786,james337@gmail.com,19,0,822.0,M
PH00763,Kevin Martin,1963-09-20,61,female,MA,,aisha307@yahoo.com,10,1,751.0,S
PH00764,Aisha Robinson,06 Apr 1986,38,male,AZ,,yuki629@hotmail.com,33,0,677.0,Single
PH00765,Raj Taylor,1986-08-27,38,f,OH,+1-299-632-6069,zoe864@outlook.com,17,0,694.0,Married
PH00766,Carlos Johnson,08-05-1955,69,Female,AZ,,elena846@gmail.com,25,1,741.0,single
PH00767,Anna Thompson,02-18-1977,47,F,AZ,5476505422,maria591@yahoo.com,35,0,672.0,Divorced
PH00768,Zoe Johnson,1997-07-15,27,female,TN,6893410165,michael804@gmail.com,28,3,,Divorced
PH00769,Maria White,13/10/1988,36,f,MO,(749) 506-6811,kevin376@yahoo.com,2,2,666.0,Married
PH00770,Daniel Thompson,06-24-1981,43,FEMALE,CA,,daniel473@yahoo.com,8,0,631.0,Married
PH00771,Priya Martin,1961-08-07,63,female,WA,4544818986,lisa124@gmail.com,17,1,615.0,Widowed
PH00772,Emma Taylor,19 Nov 1984,40,FEMALE,PA,+1-840-597-2108,emma548@hotmail.com,20,0,807.0,single
PH00773,PRIYA HARRIS,07 Jan 1968,56,F,NY,+1-808-855-8680,mark791@yahoo.com,26,0,804.0,married
PH00774,Lisa Anderson,31 Mar 1997,27,M,NY,(249) 568-4980,maria220@yahoo.com,-4,1,835.0,Divorced
PH00775,Daniel Johnson,1982-11-26,42,Female,NJ,+1-668-160-6761,anna428@yahoo.com,15,0,667.0,Divorced
PH00776,Elena Martin,04 Nov 1974,50,MALE,MI,,yuki600@outlook.com,5,1,625.0,married
PH00777,Zoe Moore,13/08/1956,68,m,NJ,,michael520@yahoo.com,35,0,688.0,married
PH00778,Maria Moore,03-05-1976,48,FEMALE,OH,+1-677-905-1401,tom534@gmail.com,33,0,580.0,M
PH00779,Michael Clark,07/11/1979,45,female,FL,+1-659-777-1360,james230@yahoo.com,32,4,604.0,Married
PH00780,MARK CLARK,25 Apr 1986,38,m,AZ,(558) 634-9041,kevin220@outlook.com,3,0,682.0,M
PH00781,Emma Clark,15 Jun 1973,51,m,AZ,4058191136,fatima341@hotmail.com,28,0,742.0,Married
PH00782,Robert Smith,07-21-1998,26,m,MA,,raj220@yahoo.com,2,0,695.0,Single
PH00783,Nina Thompson,20 Dec 1967,57,MALE,NJ,(753) 563-5377,sam708@outlook.com,34,0,725.0,Widowed
PH00784,YUKI ANDERSON,30 Dec 1984,40,f,GA,(750) 965-2690,mark560@gmail.com,13,0,712.0,M
PH00785,Fatima Miller,1989-12-07,35,male,TN,9064085309,daniel703@gmail.com,30,2,659.0,married
PH00786,Zoe Martin,09-14-1988,36,f,GA,,daniel327@yahoo.com,1,0,642.0,Divorced
PH00787,Sam Jones,1962-12-11,62,FEMALE,NJ,6715051820,raj470@gmail.com,27,0,,S
PH00788,Nina Garcia,19 Apr 1969,55,F,IL,7553890578,david837@gmail.com,17,0,706.0,M
PH00789,Sarah Garcia,14 Nov 2000,24,Male,NY,+1-824-436-6884,yuki248@outlook.com,30,1,614.0,Single
PH00790,KEVIN WILSON,16 Sep 1996,28,Male,GA,,priya294@hotmail.com,31,0,,single
PH00791,Carlos Brown,1990-04-10,34,Male,GA,(969) 893-8670,aisha520@gmail.com,5,1,,M
PH00792,Raj Miller,02-26-1992,32,Male,TN,,raj662@outlook.com,30,0,689.0,Widowed
PH00793,Tom Johnson,17 Feb 1974,50,MALE,MI,(861) 680-7372,tom839@yahoo.com,30,0,845.0,Widowed
PH00794,Priya Jackson,09-15-1984,40,male,TX,,tom364@yahoo.com,29,0,651.0,married
PH00795,Lisa Moore,1969-06-03,55,male,CA,2941308376,james476@gmail.com,3,0,472.0,Single
PH00796,Robert Anderson,06/10/1985,39,m,MO,,fatima289@gmail.com,14,1,850.0,S
PH00797,Kevin Williams,1978-10-13,46,f,OH,,elena553@gmail.com,2,0,800.0,married
PH00798,LISA WILSON,10 Mar 1982,42,Female,MI,,kevin4@outlook.com,9,0,714.0,Single
PH00799,ROBERT ROBINSON,05 Apr 1976,48,Female,NC,2582330815,fatima660@outlook.com,35,1,789.0,Divorced
PH00800,Nina Davis,08/07/1981,43,M,AZ,+1-381-950-0376,chris687@outlook.com,27,3,634.0,M
PH00801,Sarah Thompson,10 May 1975,49,Male,AZ,3274069695,daniel446@yahoo.com,15,0,709.0,Single
PH00802,John Jackson,1974-10-23,50,f,TX,+1-839-906-2864,tom717@gmail.com,34,1,557.0,Single
PH00803,Emma Martin,10/08/1977,47,m,MI,,tom181@hotmail.com,16,0,692.0,Single
PH00804,Mark Anderson,07/07/1984,40,F,VA,(240) 846-0714,fatima42@gmail.com,6,1,641.0,Widowed
PH00805,Sam Davis,27/08/1982,42,m,CA,+1-645-137-2616,chris622@hotmail.com,12,1,647.0,Widowed
PH00806,Maria Moore,03-25-1988,36,f,AZ,+1-315-677-7806,sarah461@gmail.com,10,0,746.0,single
PH00807,ROBERT HARRIS,21/06/1960,64,MALE,WI,5351244157,anna911@hotmail.com,9,0,608.0,Single
PH00808,Fatima Wilson,31/10/1997,27,f,PA,,raj369@gmail.com,13,1,640.0,Married
PH00809,KEVIN THOMPSON,06-03-1970,54,MALE,TX,(331) 341-3701,priya961@hotmail.com,14,0,684.0,Single
PH00810,Fatima Thomas,1964-07-10,60,female,CA,(343) 629-3417,mark344@outlook.com,20,1,564.0,Married
PH00811,Elena Jackson,07-23-1991,33,male,NJ,,lisa76@hotmail.com,25,0,705.0,married
PH00812,Raj Brown,03-23-1992,32,Female,CA,+1-744-385-0765,james4@outlook.com,30,0,610.0,Divorced
PH00813,Mark Garcia,17 Aug 1970,54,m,WI,,carlos626@yahoo.com,7,1,693.0,Widowed
PH00814,,06-29-1968,56,Male,NC,+1-331-940-9721,robert229@outlook.com,29,1,638.0,Single
PH00815,,1999-10-17,25,female,WI,,robert109@hotmail.com,27,2,850.0,married
PH00816,Michael Miller,21/04/1957,67,MALE,TN,(430) 666-9327,fatima989@gmail.com,5,0,750.0,Married
PH00817,KEVIN DAVIS,12/01/1982,42,Female,GA,9385267654,robert751@outlook.com,13,2,633.0,single
PH00818,James Thompson,17 Aug 1995,29,Male,IN,,chris440@yahoo.com,14,2,619.0,Widowed
PH00819,Elena Brown,1968-01-26,56,male,NC,7668449980,anna405@yahoo.com,25,0,,Married
PH00820,James Smith,05-26-1997,27,m,VA,+1-810-342-4948,james518@gmail.com,18,3,526.0,S
PH00821,Nina Jones,1999-09-15,25,FEMALE,GA,+1-957-919-2820,michael635@yahoo.com,27,0,643.0,Single
PH00822,Sarah Taylor,24 Jan 1965,59,male,FL,+1-613-668-5418,tom814@hotmail.com,33,0,644.0,S
PH00823,Priya Jones,1995-06-06,29,FEMALE,AZ,,fatima70@gmail.com,29,2,649.0,single
PH00824,Raj Martin,1982-08-04,42,MALE,MI,7586565473,james149@yahoo.com,15,0,771.0,Divorced
PH00825,Lisa Robinson,01 Jan 1999,25,MALE,VA,,robert851@yahoo.com,19,1,665.0,M
PH00826,Yuki Johnson,10 Oct 1962,62,FEMALE,MI,(400) 201-3023,kevin389@gmail.com,34,3,804.0,married
PH00827,Maria White,05-21-1962,62,Female,TN,+1-813-304-9836,john217@yahoo.com,3,0,681.0,S
PH00828,Sarah Davis,,34,Male,VA,,lisa134@yahoo.com,8,0,775.0,Divorced
PH00829,James Williams,1968-06-20,56,Female,MI,+1-615-972-2340,tom34@yahoo.com,14,0,592.0,M
PH00830,Anna Miller,10/10/1957,67,f,MI,2883071679,maria753@hotmail.com,-4,0,783.0,M
PH00831,Zoe Anderson,08 May 1979,45,M,MD,+1-539-164-5340,anna293@outlook.com,25,0,830.0,single
PH00832,Carlos Jones,01/12/1983,41,Female,TN,9869734516,kevin405@gmail.com,26,2,719.0,married
PH00833,Sarah Thomas,12-19-1981,43,m,NC,3048089455,fatima172@outlook.com,24,0,578.0,married
PH00834,Maria Johnson,1977-03-03,47,MALE,NC,+1-737-502-5414,yuki114@hotmail.com,26,0,,S
PH00835,ANNA SMITH,09/08/1990,34,female,MD,,emma375@outlook.com,23,1,795.0,married
PH00836,Sam Brown,22 Apr 1996,28,M,IL,5075517642,anna998@hotmail.com,24,3,624.0,married
PH00837,Elena Moore,,55,F,NJ,+1-979-347-4590,yuki715@gmail.com,16,4,743.0,Divorced
PH00838,Zoe Martin,21/08/1999,25,MALE,NC,,kevin446@yahoo.com,28,0,580.0,Divorced
PH00839,Chris Clark,1987-05-22,37,Male,MI,(223) 432-8326,sarah121@gmail.com,27,1,696.0,single
PH00840,Elena Thomas,07 Oct 1994,30,F,IL,+1-758-429-3424,yuki555@yahoo.com,10,0,732.0,Single
PH00841,Tom Garcia,23/03/1970,54,Female,NJ,,daniel919@gmail.com,12,1,608.0,Married
PH00842,Aisha Jackson,16/06/1963,61,Female,NC,,daniel992@outlook.com,7,2,651.0,married
PH00843,PRIYA SMITH,27/04/1983,41,Female,TN,+1-870-350-3551,nina299@outlook.com,18,3,694.0,S
PH00844,Elena Brown,12-06-1968,56,M,TN,+1-877-565-6197,daniel869@gmail.com,31,0,562.0,married
PH00845,RAJ JOHNSON,04-10-2000,24,m,NC,9172718790,mark861@gmail.com,22,1,646.0,M
PH00846,Sam Taylor,08/07/1999,25,female,CA,7532150000,david478@yahoo.com,17,1,658.0,Divorced
PH00847,Nina Davis,31/10/1969,55,F,NJ,+1-958-990-6351,aisha926@outlook.com,16,0,506.0,Widowed
PH00848,Robert Taylor,04-07-1962,62,M,IL,(896) 690-3153,michael190@outlook.com,23,3,619.0,married
PH00849,Aisha Moore,29/12/1968,56,m,TX,7134218916,priya73@hotmail.com,33,0,729.0,S
PH00850,John Thomas,1971-05-06,53,male,IL,,kevin621@gmail.com,23,0,558.0,Single
PH00851,David Thompson,09/01/1974,50,FEMALE,GA,+1-929-819-1203,sarah664@gmail.com,13,2,714.0,Single
PH00852,Sam Anderson,29/06/1959,65,f,WA,,yuki208@yahoo.com,23,1,850.0,Married
PH00853,Priya Thompson,07-15-1999,25,m,IN,6436447482,david487@gmail.com,19,1,543.0,married
PH00854,RAJ HARRIS,1998-10-31,26,female,NY,(817) 951-2401,fatima714@hotmail.com,22,1,549.0,Single
PH00855,Chris Smith,1964-04-26,60,M,VA,+1-716-820-4333,daniel530@gmail.com,24,0,563.0,Single
PH00856,Mark Moore,1968-09-06,56,m,CA,,raj348@yahoo.com,29,1,783.0,Single
PH00857,James Moore,1981-12-26,43,M,TX,3153241935,aisha160@outlook.com,3,2,540.0,married
PH00858,Kevin Harris,,29,Female,NC,+1-732-468-7062,robert710@hotmail.com,30,0,568.0,married
PH00859,Priya Moore,05 Jul 1956,68,FEMALE,MD,,tom921@hotmail.com,5,1,808.0,single
PH00860,Mark Brown,14 Jan 1988,36,M,IN,(294) 173-9115,yuki863@hotmail.com,26,0,645.0,Single
PH00861,,1970-01-12,54,MALE,MO,+1-346-942-8719,fatima536@gmail.com,15,3,,single
PH00862,Mark Clark,23/03/1969,55,Male,IN,(532) 253-8278,daniel131@yahoo.com,23,0,739.0,married
PH00863,Raj Wilson,08/12/1960,64,F,MA,+1-329-350-6512,tom530@outlook.com,23,0,774.0,Widowed
PH00864,ZOE GARCIA,12-12-1964,60,male,TN,(673) 723-8907,james579@hotmail.com,30,0,560.0,M
PH00865,Robert Garcia,10-08-1970,54,female,TN,(728) 970-2482,mark498@hotmail.com,9,2,742.0,Widowed
PH00866,Raj Miller,06-27-1992,32,female,WA,+1-244-746-2156,anna663@yahoo.com,26,0,533.0,single
PH00867,David Moore,10-08-1991,33,FEMALE,TX,2787591226,yuki979@hotmail.com,7,1,518.0,Divorced
PH00868,FATIMA SMITH,25/06/1993,31,MALE,NJ,+1-266-228-2168,david869@outlook.com,22,0,646.0,single
PH00869,Aisha Davis,01-27-1961,63,Female,OH,,sarah786@hotmail.com,32,0,690.0,S
PH00870,LISA SMITH,03 Nov 1998,26,f,AZ,(257) 794-8969,fatima65@gmail.com,26,1,786.0,single
PH00871,Sarah Davis,03/08/1990,34,m,IL,+1-552-574-8697,tom800@gmail.com,1,0,721.0,married
PH00872,ANNA MARTIN,07-15-1985,39,MALE,VA,+1-255-776-7389,carlos166@hotmail.com,18,0,723.0,single
PH00873,MICHAEL MOORE,1964-01-30,60,F,NJ,,tom314@yahoo.com,28,0,758.0,M
PH00874,AISHA GARCIA,17 Oct 1968,56,Female,MA,(994) 314-1731,kevin846@outlook.com,28,1,668.0,M
PH00875,James Taylor,29 Nov 1983,41,M,CA,,elena611@hotmail.com,21,1,655.0,Widowed
PH00876,Raj Johnson,21 Apr 1997,27,F,VA,(722) 515-4543,aisha484@gmail.com,-1,0,850.0,married
PH00877,Daniel Harris,23 Mar 1960,64,f,OH,6926475583,mark349@outlook.com,22,1,730.0,Married
PH00878,David Miller,1974-07-16,50,F,MA,(212) 205-1727,sarah249@yahoo.com,33,0,,Divorced
PH00879,Aisha Smith,09-24-1992,32,MALE,PA,,nina632@gmail.com,26,1,737.0,Widowed
PH00880,Tom Williams,20 Oct 1958,66,female,FL,,mark440@outlook.com,29,0,500.0,Single
PH00881,Emma Smith,1955-06-17,69,Male,CA,(684) 660-8622,tom785@yahoo.com,2,2,519.0,married
PH00882,ROBERT DAVIS,08 Dec 1990,34,male,FL,,robert943@hotmail.com,24,2,643.0,Married
PH00883,LISA HARRIS,09-07-1955,69,Female,MI,(759) 614-9156,kevin425@yahoo.com,1,0,562.0,S
PH00884,James Harris,05 Jan 1956,68,Female,TN,+1-776-186-8137,sam8@yahoo.com,17,0,757.0,Divorced
PH00885,Robert Anderson,04-15-1991,33,F,NC,(587) 432-1641,mark772@yahoo.com,18,1,551.0,S
PH00886,Yuki Moore,,46,Male,GA,,james108@yahoo.com,12,1,555.0,Married
PH00887,Sam Johnson,1996-04-15,28,Male,PA,7424127687,raj935@gmail.com,9,3,553.0,Single
PH00888,,,57,female,NJ,,kevin656@gmail.com,11,0,646.0,married
PH00889,Daniel Clark,05/05/1988,36,M,MI,,fatima339@hotmail.com,1,3,639.0,Married
PH00890,Raj Wilson,03 Jul 1988,36,MALE,IN,4819973685,james716@outlook.com,32,0,576.0,S
PH00891,James Clark,06 Mar 1959,65,MALE,TX,5945124287,daniel96@outlook.com,20,0,644.0,Divorced
PH00892,Fatima Jones,10-02-1955,69,F,MD,2179418502,john786@hotmail.com,10,0,,Widowed
PH00893,Lisa Brown,03-26-1967,57,Male,AZ,+1-900-762-6568,kevin219@hotmail.com,5,2,715.0,Single
PH00894,Sarah Brown,01-28-1963,61,FEMALE,NY,+1-668-163-3021,kevin394@gmail.com,14,0,631.0,S
PH00895,Anna Harris,1997-09-14,27,M,IL,(259) 365-0326,nina474@yahoo.com,5,0,801.0,married
PH00896,James Jones,19 Nov 1968,56,FEMALE,GA,+1-528-430-0104,yuki150@outlook.com,5,0,761.0,S
PH00897,DANIEL JOHNSON,04-21-1984,40,Male,CA,4634026479,tom962@hotmail.com,20,0,687.0,M
PH00898,Anna Brown,1972-01-27,52,M,MO,5143051665,sarah696@hotmail.com,22,2,698.0,Widowed
PH00899,Yuki Jones,09/08/1964,60,FEMALE,AZ,+1-721-198-2666,mark410@outlook.com,5,0,741.0,Single
PH00900,Daniel Moore,23/12/1966,58,FEMALE,MD,,nina999@outlook.com,32,0,626.0,Married
PH00901,Anna Williams,22 Oct 1991,33,MALE,WI,,yuki107@hotmail.com,7,0,524.0,S
PH00902,Carlos Jones,15/12/1992,32,M,NJ,+1-984-726-2715,aisha308@yahoo.com,-2,1,796.0,S
PH00903,Carlos Anderson,03 Mar 1958,66,FEMALE,AZ,+1-697-543-0090,lisa91@outlook.com,2,0,639.0,Single
PH00904,TOM WILSON,01-27-1994,30,f,MA,(461) 976-7072,zoe613@yahoo.com,31,3,643.0,single
PH00905,Anna Wilson,,66,female,VA,+1-421-381-2354,anna402@hotmail.com,1,2,533.0,M
PH00906,Zoe Moore,10-24-1997,27,m,GA,4714789983,chris506@gmail.com,2,2,635.0,S
PH00907,Chris Harris,13/11/1989,35,male,WA,(791) 491-8690,aisha157@yahoo.com,27,0,679.0,single
PH00908,Emma Robinson,1994-02-22,30,male,OH,,kevin305@hotmail.com,11,2,754.0,S
PH00909,Zoe Jackson,1965-09-26,59,M,WA,+1-785-357-5356,raj214@hotmail.com,19,0,503.0,single
PH00910,Michael Robinson,25 Jun 1973,51,f,NC,(907) 517-3693,fatima205@gmail.com,10,0,653.0,Widowed
PH00911,Sarah Miller,25 Jun 1973,51,f,CA,5722061237,robert816@yahoo.com,6,1,,Divorced
PH00912,AISHA THOMAS,1987-12-27,37,Female,MI,+1-966-530-0384,maria358@gmail.com,10,0,696.0,M
PH00913,Robert Brown,1980-03-17,44,M,OH,+1-955-419-8730,tom635@outlook.com,4,2,611.0,single
PH00914,SAM HARRIS,02 Jul 1985,39,m,AZ,+1-829-667-7672,anna954@yahoo.com,6,1,815.0,M
PH00915,Tom Thomas,06-29-1982,42,Male,FL,(384) 155-6432,chris833@outlook.com,31,0,607.0,Married
PH00916,Fatima Harris,29 Jan 1975,49,f,WA,+1-417-960-0124,daniel759@hotmail.com,11,0,696.0,S
PH00917,Elena Williams,1972-11-17,52,female,NY,(923) 667-3922,yuki441@outlook.com,-1,0,727.0,single
PH00918,Priya Garcia,1994-04-16,30,m,MO,+1-776-942-3423,raj745@yahoo.com,13,0,752.0,Married
PH00919,Sam Brown,12-04-1971,53,M,TN,(942) 368-1372,carlos75@hotmail.com,21,0,754.0,M
PH00920,Nina Jackson,03-08-1955,69,MALE,FL,(488) 830-0529,mark964@gmail.com,24,0,648.0,Divorced
PH00921,Kevin Jones,1960-08-03,64,m,TX,8953756750,yuki374@gmail.com,7,0,823.0,Married
PH00922,Maria Miller,30/11/1967,57,M,PA,,james944@outlook.com,25,3,,single
PH00923,Chris Taylor,1992-07-15,32,FEMALE,MI,(241) 845-0538,robert387@yahoo.com,15,0,621.0,Widowed
PH00924,Aisha Thomas,1994-07-09,30,F,VA,3358166105,robert38@hotmail.com,6,0,769.0,S
PH00925,David Taylor,1959-04-21,65,female,CA,,priya3@hotmail.com,24,1,793.0,Divorced
PH00926,Michael Harris,11/01/1992,32,male,PA,+1-676-184-9993,daniel700@gmail.com,22,1,757.0,Married
PH00927,ANNA WILSON,10-12-1958,66,F,CA,+1-568-501-3956,daniel212@yahoo.com,34,2,682.0,M
PH00928,SAM THOMAS,06-10-1987,37,Female,NJ,,sam956@gmail.com,12,0,558.0,single
PH00929,Michael Miller,1966-02-18,58,m,NY,3375502984,james120@gmail.com,32,3,677.0,Widowed
PH00930,Nina Moore,07/05/1998,26,male,GA,+1-486-203-7468,emma949@gmail.com,12,1,632.0,Married
PH00931,John Jones,13 May 1982,42,m,PA,7613815702,lisa286@gmail.com,8,1,674.0,Divorced
PH00932,JOHN WILLIAMS,12 Dec 1976,48,MALE,IN,2036788911,kevin90@outlook.com,32,1,746.0,M
PH00933,Tom Harris,17/04/1966,58,FEMALE,WA,(724) 953-2186,daniel240@yahoo.com,12,1,649.0,single
PH00934,,04-14-1998,26,m,NC,,sarah921@yahoo.com,33,2,777.0,M
PH00935,MARIA BROWN,23/11/1979,45,Female,WI,(826) 810-0102,sam713@outlook.com,5,1,562.0,single
PH00936,Fatima Garcia,02/07/1990,34,male,MI,,david158@gmail.com,33,0,649.0,Married
PH00937,,26/03/1979,45,FEMALE,MA,,carlos952@hotmail.com,8,2,576.0,Widowed
PH00938,Emma Wilson,1958-05-11,66,M,MO,4746224323,mark93@outlook.com,17,4,740.0,Married
PH00939,EMMA DAVIS,19/03/1961,63,Male,IL,(932) 707-9318,raj838@yahoo.com,4,1,709.0,married
PH00940,Elena Miller,09 Oct 1979,45,Male,MO,,tom73@gmail.com,30,0,731.0,M
PH00941,Robert Davis,1993-03-17,31,MALE,MI,,fatima779@yahoo.com,4,2,664.0,M
PH00942,Daniel Garcia,17/03/1965,59,male,AZ,,yuki290@hotmail.com,22,0,638.0,married
PH00943,Carlos Robinson,06-01-1957,67,Male,OH,5193746089,sarah269@gmail.com,23,1,683.0,Divorced
PH00944,Robert Taylor,12-16-1998,26,Female,VA,6952949395,tom471@outlook.com,17,2,752.0,M
PH00945,Lisa Thompson,09 Oct 2000,24,FEMALE,PA,,zoe157@yahoo.com,5,2,790.0,Single
PH00946,Priya Brown,1983-06-12,41,F,WA,3842131492,sarah295@gmail.com,33,0,703.0,S
PH00947,John Davis,16 Jun 1960,64,m,NY,+1-931-396-1135,daniel921@hotmail.com,5,0,743.0,Married
PH00948,Robert Wilson,1992-04-09,32,m,PA,3371351887,mark157@yahoo.com,34,1,585.0,Single
PH00949,John Jones,1987-05-04,37,F,FL,(892) 759-9514,james934@gmail.com,31,2,784.0,Single
PH00950,DAVID MARTIN,1975-08-14,49,female,MO,8224332046,maria973@hotmail.com,31,2,675.0,single
PH00951,Fatima Moore,21/07/1964,60,f,WA,5322237262,maria854@yahoo.com,28,0,741.0,married
PH00952,Mark Moore,1959-11-27,65,m,MI,(593) 427-5357,fatima819@outlook.com,32,2,850.0,Divorced
PH00953,David Harris,1984-05-30,40,male,OH,,lisa146@hotmail.com,34,4,649.0,M
PH00954,Michael Smith,27 Feb 1958,66,f,TN,3718132075,mark875@hotmail.com,6,0,,single
PH00955,,1998-12-04,26,female,NC,7989037603,carlos627@hotmail.com,18,1,710.0,Divorced
PH00956,Emma Taylor,23 Sep 1966,58,female,MI,,emma910@yahoo.com,31,1,714.0,married
PH00957,NINA ANDERSON,23/08/1998,26,f,PA,(533) 474-6801,robert832@hotmail.com,30,2,666.0,married
PH00958,Maria Clark,1959-11-09,65,Female,OH,+1-465-926-6537,kevin201@hotmail.com,28,2,524.0,married
PH00959,Michael Davis,15 Mar 1974,50,female,TN,,elena923@yahoo.com,17,0,650.0,S
PH00960,Daniel Smith,1997-08-30,27,MALE,NJ,9528080666,mark558@gmail.com,10,2,649.0,Married
PH00961,Elena Miller,01-04-1981,43,FEMALE,WA,9381587525,maria516@yahoo.com,25,0,558.0,Single
PH00962,Emma Harris,08-14-1958,66,F,VA,(470) 227-9814,lisa985@hotmail.com,12,0,799.0,single
PH00963,Daniel Martin,1960-06-22,64,F,WI,,maria216@outlook.com,-1,2,686.0,Divorced
PH00964,Lisa Johnson,1998-09-16,26,F,PA,+1-388-265-3951,elena759@outlook.com,35,3,694.0,Single
PH00965,Lisa Robinson,04 Apr 1994,30,MALE,WA,,kevin614@hotmail.com,16,0,714.0,M
PH00966,Robert Clark,03/07/1988,36,FEMALE,MA,+1-721-787-5195,fatima546@gmail.com,7,0,675.0,married
PH00967,Sam Harris,1995-02-22,29,FEMALE,AZ,5298052805,david889@gmail.com,7,1,687.0,single
PH00968,Elena Jackson,15/08/1965,59,female,NC,,daniel214@outlook.com,4,4,606.0,M
PH00969,Elena Moore,22/01/1990,34,Male,WI,2358171147,fatima717@gmail.com,9,0,569.0,M
PH00970,AISHA MILLER,12-21-1985,39,Female,OH,(304) 289-9636,raj662@hotmail.com,31,1,721.0,M
PH00971,MARK MOORE,1997-09-07,27,m,IL,+1-963-817-5923,david394@yahoo.com,6,0,773.0,M
PH00972,James Jones,1989-03-20,35,m,WA,+1-847-590-7517,zoe439@gmail.com,2,0,684.0,single
PH00973,Daniel Johnson,08-03-1961,63,f,NJ,,robert622@outlook.com,21,4,640.0,M
PH00974,Elena Thompson,08-30-1984,40,M,IN,(777) 814-0650,tom54@hotmail.com,13,1,634.0,S
PH00975,Aisha Jones,01-15-1996,28,Female,MI,,sam703@outlook.com,24,0,730.0,Single
PH00976,CHRIS HARRIS,10/11/1995,29,f,VA,,raj414@outlook.com,19,1,764.0,M
PH00977,Anna Brown,12-12-1976,48,FEMALE,NY,2932272895,john834@gmail.com,6,1,611.0,S
PH00978,James Miller,04 May 1980,44,Female,NY,+1-813-442-3206,priya548@gmail.com,14,0,,Widowed
PH00979,Daniel Garcia,20 May 1975,49,m,WI,,fatima195@yahoo.com,22,0,,M
PH00980,Fatima Thomas,09/12/1994,30,MALE,IL,,david178@yahoo.com,10,0,532.0,Single
PH00981,FATIMA MILLER,31/10/1996,28,Male,MD,4385280475,john563@yahoo.com,17,4,,married
PH00982,Elena Wilson,1964-03-30,60,MALE,PA,(343) 531-3120,robert701@gmail.com,15,1,554.0,S
PH00983,Mark Thomas,21/03/1955,69,M,CA,(993) 332-6217,kevin493@hotmail.com,3,1,,married
PH00984,Lisa Thompson,18 Dec 1961,63,M,WA,+1-890-249-7478,anna350@hotmail.com,4,1,,married
PH00985,Nina Davis,22 Apr 1987,37,MALE,WA,+1-578-667-5358,kevin875@hotmail.com,9,0,783.0,Widowed
PH00986,Michael Jackson,01/04/1956,68,male,MD,4029623032,raj435@outlook.com,26,3,664.0,Married
PH00987,James Miller,1962-08-11,62,FEMALE,MD,(882) 950-9607,nina187@gmail.com,3,0,682.0,single
PH00988,James White,1979-10-16,45,FEMALE,WA,9686789922,tom435@hotmail.com,34,0,630.0,single
PH00989,Sarah Clark,1991-02-07,33,female,NY,7864316504,yuki825@outlook.com,17,4,757.0,M
PH00990,Anna Jones,11/08/2000,24,male,FL,7064201700,carlos876@outlook.com,22,0,653.0,M
PH00991,Sarah Wilson,09 Mar 1960,64,m,MO,,priya164@outlook.com,34,0,652.0,Married
PH00992,TOM WILLIAMS,14/03/1984,40,male,TN,,elena113@outlook.com,23,0,569.0,Divorced
PH00993,Sam White,1998-09-18,26,MALE,AZ,7462578571,zoe623@gmail.com,11,0,706.0,single
PH00994,David Williams,31/07/1974,50,F,NC,+1-961-554-4873,david918@outlook.com,3,1,703.0,Divorced
PH00995,Elena Smith,1990-09-07,34,F,MD,3013232918,raj279@outlook.com,14,0,678.0,Divorced
PH00996,Mark Johnson,30 Jan 1980,44,m,GA,(848) 127-8960,anna556@gmail.com,21,1,644.0,Single
PH00997,ELENA WILSON,07-15-1969,55,FEMALE,OH,(845) 584-7708,aisha22@outlook.com,26,1,623.0,Divorced
PH00998,Carlos Miller,17/06/1985,39,female,WI,,robert951@yahoo.com,32,0,577.0,Widowed
PH00999,Tom Clark,29 Mar 1961,63,MALE,PA,9403343494,anna810@outlook.com,17,1,617.0,Divorced
PH01000,SAM JOHNSON,04 Oct 1964,60,Male,PA,+1-223-235-6067,tom445@outlook.com,19,2,,M
PH01001,Priya Jones,05-29-1958,66,Female,FL,9819193052,james455@hotmail.com,11,1,608.0,M
PH01002,Michael Davis,1970-08-03,54,Male,MA,,sam802@hotmail.com,26,1,671.0,Married
PH01003,Chris Miller,01/12/1961,63,Male,TN,(209) 760-0679,daniel677@yahoo.com,12,0,764.0,M
PH01004,Aisha Thomas,08 Dec 1998,26,Male,WI,+1-262-894-0553,tom16@outlook.com,31,0,617.0,M
PH01005,YUKI WHITE,25/07/1969,55,f,NC,,michael904@hotmail.com,8,0,764.0,S
PH01006,Sarah Taylor,1986-08-14,38,FEMALE,FL,(571) 368-1485,michael485@outlook.com,3,0,612.0,Married
PH01007,Carlos Brown,28/01/1956,68,Female,WI,7865227231,raj403@outlook.com,-5,1,719.0,S
PH01008,Fatima Moore,16 Mar 1996,28,Female,PA,6041216587,tom382@outlook.com,2,1,595.0,Divorced
PH01009,ZOE WILLIAMS,03/01/1980,44,m,IL,,robert450@hotmail.com,11,2,635.0,married
PH01010,Tom Anderson,04-29-1976,48,MALE,GA,,yuki533@gmail.com,34,0,676.0,married
